,movie_id,title,overview,genres,keywords,cast,crew,tags
2893,28932,F.I.S.T.,Johnny Kovak joins the Teamsters trade-union in a local chapter in the 1930s and works his way up in the organization. As he climbs higher and higher his methods become more ruthless and finally senator Madison starts a campaign to find the truth about the alleged connections with the Mob.,"['Drama', 'Action']",[],"['Sylvester Stallone', 'Rod Steiger', 'Peter Boyle']",['Norman Jewison'],drama action sylvester stallone rod steiger peter boyle norman jewison
2894,31909,Invaders from Mars,"In this remake of the classic 50s SF tale, a boy tries to stop an invasion of his town by aliens who take over the the minds of his parents, his least-liked schoolteacher and other townspeople. With the aid of the school nurse the boy enlists the aid of the U.S. Marines.",['Science Fiction'],"['space invasion', 'remake', 'alien invasion']","['Karen Black', 'Hunter Carson', 'Timothy Bottoms']",['Tobe Hooper'],science fiction space invasion remake alien invasion karen black hunter carson timothy bottoms tobe hooper
2895,167073,Brooklyn,"In 1950s Ireland and New York, young Ellis Lacey has to choose between two men and two countries.","['Drama', 'Romance']","['love triangle', 'based on novel', 'homesickness', 'vororte', 'ship', 'community', 'marriage', 'working class', 'boarding house', 'ireland', 'brooklyn new york city', 'journey', 'dual life', 'irish immigrant', '1950s']","['Saoirse Ronan', 'Domhnall Gleeson', 'Emory Cohen']",['John Crowley'],drama romance love triangle based on novel homesickness vororte ship community marriage working class boarding house ireland brooklyn new york city journey dual life irish immigrant 1950s saoirse ronan domhnall gleeson emory cohen john crowley
2896,3175,Barry Lyndon,"In the Eighteenth Century, in a small village in Ireland, Redmond Barry is a young farm boy in love with his cousin Nora Brady. When Nora engages to the British Captain John Quin, Barry challenges him for a duel of pistols. He wins and escapes to Dublin, but is robbed on the road. Without any other alternative, Barry joins the British Army to fight in the Seven Years War.","['Drama', 'Romance', 'War']","['palace', 'british army', 'fencing', 'epic', 'debt', 'ireland', 'british soldier', 'seven years war', 'nobility', 'prussia']","[""Ryan O'Neal"", 'Marisa Berenson', 'Hardy Krüger']",['Stanley Kubrick'],drama romance war palace british army fencing epic debt ireland british soldier seven years war nobility prussia ryan o'neal marisa berenson hardy krüger stanley kubrick
2897,14369,Out Cold,"Animal House meets Casablanca in this outrageous snowboarding comedy. Rick Rambis and his friends are having the time of their lives on Bull Mountain until the legendary Papa Muntz' son decides to sell the mountain to sleazy land developer John Majors, having the staff fired and turning Bull Mountain into 'Yuppieville'.",['Comedy'],"['manager', 'alcohol', 'races', 'mountains', 'gondola', 'snowboarding', 'airplane', 'father', 'sport', 'prank', 'alaska', 'male female relationship', 'drug humor', 'hot tub', 'ski resort']","['Jason London', 'Lee Majors', 'Zach Galifianakis']","['Brendan Malloy', 'Emmett Malloy']",comedy manager alcohol races mountains gondola snowboarding airplane father sport prank alaska male female relationship drug humor hot tub ski resort jason london lee majors zach galifianakis brendan malloy emmett malloy
2898,16888,The Ladies Man,"Because of his salacious language, late-night radio advice-show host Leon Phelps, along with his sweet and loyal producer Julie, is fired from his Chicago gig. Leon gets a letter from a former lover promising a life of wealth, but he doesn't know who she is. Can Leon find his secret sugar-mama? What about Julie?",['Comedy'],"['female nudity', 'tattoo', 'radio', 'cheat on husband', 'eating contest']","['Tim Meadows', 'Karyn Parsons', 'Billy Dee Williams']",['Reginald Hudlin'],comedy female nudity tattoo radio cheat on husband eating contest tim meadows karyn parsons billy dee williams reginald hudlin
2899,121826,Quartet,"The directorial debut of Dustin Hoffman, Quartet is a high-drama comedy about temperamental divas and old grudges, passion and pride, romance and Rigoletto. At a home for retired musicians, the annual concert to celebrate Verdi's birthday is disrupted by the arrival of Jean, an eternal diva and former wife of one of the residents. Expect poignancy and plenty of laughs.","['Drama', 'Comedy', 'Romance']","['musician', 'concert', 'retired']","['Maggie Smith', 'Tom Courtenay', 'Billy Connolly']",['Dustin Hoffman'],drama comedy romance musician concert retired maggie smith tom courtenay billy connolly dustin hoffman
2900,10646,Tomcats,"College buddies chip in and promise that the group's last unmarried man will collect a cash pot. Seven years later, the kitty is worth $500,000 -- money Michael needs to pay a gambling debt. Problem is, the only other single guy is a hopeless womanizer!","['Comedy', 'Romance']","['compulsive gambling', 'roulette', 'stag night', 'group of friends']","[""Jerry O'Connell"", 'Shannon Elizabeth', 'Jake Busey']",['Gregory Poirier'],comedy romance compulsive gambling roulette stag night group of friends jerry o'connell shannon elizabeth jake busey gregory poirier
2901,12149,Frailty,"A man confesses to an FBI agent his family's story of how his religious fanatic father's visions lead to a series of murders to destroy supposed ""demons.""","['Drama', 'Thriller', 'Crime']","['angel', 'sheriff', 'loss of mother', '1970s', 'texas', 'dream', 'rose garden', 'grave', 'ax', 'insanity', 'murder', 'mechanic', 'vision', 'serial killer', 'punishment', 'demon', 'fbi agent', 'gloves', 'religious fanatic', 'remorse', 'flashback', 'forced to kill']","['Bill Paxton', 'Matthew McConaughey', 'Powers Boothe']",['Bill Paxton'],drama thriller crime angel sheriff loss of mother 1970s texas dream rose garden grave ax insanity murder mechanic vision serial killer punishment demon fbi agent gloves religious fanatic remorse flashback forced to kill bill paxton matthew mcconaughey powers boothe bill paxton
2902,304357,Woman in Gold,"Maria Altmann, an octogenarian Jewish refugee, takes on the Austrian government to recover a world famous painting of her aunt plundered by the Nazis during World War II, she believes rightfully belongs to her family. She did so not just to regain what was rightfully hers, but also to obtain some measure of justice for the death, destruction, and massive art theft perpetrated by the Nazis.",['Drama'],"['nazis', 'based on true story', 'art', 'stolen painting']","['Helen Mirren', 'Ryan Reynolds', 'Tatiana Maslany']",['Simon Curtis'],drama nazis based on true story art stolen painting helen mirren ryan reynolds tatiana maslany simon curtis
2903,11184,Kinsey,"Kinsey is a portrait of researcher Alfred Kinsey, driven to uncover the most private secrets of a nation. What begins for Kinsey as a scientific endeavor soon takes on an intensely personal relevance, ultimately becoming an unexpected journey into the mystery of human behavior.",['Drama'],"['free love', 'sex', 'sexuality', 'indiana', 'professor', 'research', 'interview', 'biography', 'marriage', 'criticism and blame', 'homosexuality', 'morality', 'student', 'taboo', 'teaching', 'indiana university', 'sexologist']","['Liam Neeson', 'Laura Linney', ""Chris O'Donnell""]",['Bill Condon'],drama free love sex sexuality indiana professor research interview biography marriage criticism and blame homosexuality morality student taboo teaching indiana university sexologist liam neeson laura linney chris o'donnell bill condon
2904,766,Army of Darkness,"A man is accidentally transported to 1300 A.D., where he must battle an army of the dead and retrieve the Necronomicon so he can return home.","['Fantasy', 'Horror', 'Comedy']","['prophecy', 'witch', 'swordplay', 'supermarket', 'castle', 'catapult', 'chain saw', 'time frame', 'skeleton', 'pit', 'windmill', 'incantation', 'time travel', 'undead', 'knight', 'zombie', 'middle ages', 'good and bad', 'necronomicon', 'doppelganger']","['Bruce Campbell', 'Embeth Davidtz', 'Marcus Gilbert']",['Sam Raimi'],fantasy horror comedy prophecy witch swordplay supermarket castle catapult chain saw time frame skeleton pit windmill incantation time travel undead knight zombie middle ages good and bad necronomicon doppelganger bruce campbell embeth davidtz marcus gilbert sam raimi
2905,20009,Slackers,"Dave, Sam and Jeff are about to graduate from Holden University with honors in lying, cheating and scheming. The three roommates have proudly scammed their way through the last four years of college and now, during final exams, these big-men-on-campus are about to be busted by the most unlikely dude in school. Self-dubbed Cool Ethan, an ambitious nerd with a bad crush, enters their lives one day and everything begins to unravel.","['Comedy', 'Romance']","['male nudity', 'drug abuse', 'job interview', 'eavesdropping', 'fall', 'comedy', 'troll', 'cheating wife', 'backpack', 'sponge bath', 'repairman']","['Jason Segel', 'Devon Sawa', 'Jason Schwartzman']",['Dewey Nicks'],comedy romance male nudity drug abuse job interview eavesdropping fall comedy troll cheating wife backpack sponge bath repairman jason segel devon sawa jason schwartzman dewey nicks
2906,1587,What's Eating Gilbert Grape,"Gilbert has to care for his brother Arnie and his obese mother, which gets in the way when love walks into his life.","['Romance', 'Drama']","['brother brother relationship', 'mentally disabled', 'iowa', 'widow', 'dysfunctional family', 'independent film']","['Johnny Depp', 'Leonardo DiCaprio', 'Juliette Lewis']",['Lasse Hallström'],romance drama brother brother relationship mentally disabled iowa widow dysfunctional family independent film johnny depp leonardo dicaprio juliette lewis lasse hallström
2907,11109,Vera Drake,Abortionist Vera Drake finds her beliefs and practices clash with the mores of 1950s Britain – a conflict that leads to tragedy for her family.,"['Crime', 'Drama']","['england', 'mother role', ""women's prison"", 'police', 'neighbor', 'pregnant', 'female protagonist', 'miscarriage', 'tailor', 'fingerprinting', 'unwanted pregnancy', '1950s']","['Imelda Staunton', 'Sally Hawkins', 'Richard Graham']",['Mike Leigh'],crime drama england mother role women's prison police neighbor pregnant female protagonist miscarriage tailor fingerprinting unwanted pregnancy 1950s imelda staunton sally hawkins richard graham mike leigh
2908,9027,The Guru,"Bored with Bollywood movies but fascinated with their Hollywood counterparts from his youth, Ram dreams to become a singer and actor in America, the country where dreams are made. He is encouraged when his American-based close friend, Vijay Rao, comes for visit, and brags about driving a Mercedes and living in a penthouse.","['Comedy', 'Romance']","['sex', 'indian lead', 'dancing master', 'new love', 'porn actor', 'guru', 'wedding', 'sex comedy', 'woman director']","['Jimi Mistry', 'Heather Graham', 'Marisa Tomei']",['Daisy von Scherler Mayer'],comedy romance sex indian lead dancing master new love porn actor guru wedding sex comedy woman director jimi mistry heather graham marisa tomei daisy von scherler mayer
